date,fund,ticker,weight
2021-07-06,Combined Risk Parity,GILD,0.030136243444663553
2021-08-04,Combined Risk Parity,GILD,0.030114125568576927
2021-09-02,Combined Risk Parity,GILD,0.030286561031145635
2021-10-04,Combined Risk Parity,GILD,0.031310901869182645
2021-11-02,Combined Risk Parity,GILD,0.029926865392088612
2021-12-02,Combined Risk Parity,GILD,0.031417004351234
2022-01-03,Combined Risk Parity,GILD,0.03352066790414016
2022-02-02,Combined Risk Parity,GILD,0.03210199887487561
2022-03-04,Combined Risk Parity,GILD,0.03447573350084927
2022-04-04,Combined Risk Parity,GILD,0.03278681211891414
2022-05-04,Combined Risk Parity,GILD,0.029034530642605718
2022-06-03,Combined Risk Parity,GILD,0.033720040399541094
2022-07-06,Combined Risk Parity,GILD,0.031767706263772746
2022-08-04,Combined Risk Parity,GILD,0.031159998745595673
2022-09-02,Combined Risk Parity,GILD,0.030883818712925906
2022-10-04,Combined Risk Parity,GILD,0.027320901463626666
2022-11-02,Combined Risk Parity,GILD,0.022159036413064808
2022-12-02,Combined Risk Parity,GILD,0.02504638230693734
2023-01-04,Combined Risk Parity,GILD,0.02546632839262612
2023-02-03,Combined Risk Parity,GILD,0.02587879775990547
2023-03-07,Combined Risk Parity,GILD,0.026503795491593932
2023-04-05,Combined Risk Parity,GILD,0.025622720554648742
2023-05-05,Combined Risk Parity,GILD,0.02541068612232958
2023-06-06,Combined Risk Parity,GILD,0.02571252415189398
2023-07-07,Combined Risk Parity,GILD,0.025832810930897274
2023-08-07,Combined Risk Parity,GILD,0.026361170947894922
2023-09-06,Combined Risk Parity,GILD,0.02447577068642353
2023-10-05,Combined Risk Parity,GILD,0.02476035695733899
2023-11-03,Combined Risk Parity,GILD,0.02335825113482408
2023-12-05,Combined Risk Parity,GILD,0.02227722440922809
2021-01-04,Combined Risk Parity,GS,0.013592548230238772
2021-02-03,Combined Risk Parity,GS,0.013577073955311417
2021-03-05,Combined Risk Parity,GS,0.013636408190347525
2021-04-06,Combined Risk Parity,GS,0.014832396693874478
2021-05-05,Combined Risk Parity,GS,0.014804348259930657
2021-06-04,Combined Risk Parity,GS,0.014766782865722899
2021-07-06,Combined Risk Parity,GS,0.01448588568934122
2021-08-04,Combined Risk Parity,GS,0.01384903267404882
2021-09-02,Combined Risk Parity,GS,0.013862750458672824
2021-10-04,Combined Risk Parity,GS,0.013884527917234936
2021-11-02,Combined Risk Parity,GS,0.014250201214984624
2021-12-02,Combined Risk Parity,GS,0.014589686250825356
2022-01-03,Combined Risk Parity,GS,0.01392256195761263
2022-02-02,Combined Risk Parity,GS,0.013562237302690246
2022-03-04,Combined Risk Parity,GS,0.013484013047392704
2022-04-04,Combined Risk Parity,GS,0.01329810808952531
2022-05-04,Combined Risk Parity,GS,0.013272432674647628
2022-06-03,Combined Risk Parity,GS,0.013997959415443666
2022-07-06,Combined Risk Parity,GS,0.014488330216597914
2022-08-04,Combined Risk Parity,GS,0.013578881157835095
2022-09-02,Combined Risk Parity,GS,0.013913264782796107
2022-10-04,Combined Risk Parity,GS,0.014983412407127451
2022-11-02,Combined Risk Parity,GS,0.014734370725075732
2022-12-02,Combined Risk Parity,GS,0.01575552042984107
2023-01-04,Combined Risk Parity,GS,0.015811978966644085
2023-02-03,Combined Risk Parity,GS,0.016536078242180046
2023-03-07,Combined Risk Parity,GS,0.0165424901744945
2023-04-05,Combined Risk Parity,GS,0.015965765916407002
2023-05-05,Combined Risk Parity,GS,0.016196020901670338
2023-06-06,Combined Risk Parity,GS,0.01613090114913536
2023-07-07,Combined Risk Parity,GS,0.015891033294313663
2023-08-07,Combined Risk Parity,GS,0.01577787216833439
2023-09-06,Combined Risk Parity,GS,0.01566086819197608
2023-10-05,Combined Risk Parity,GS,0.014960816306150681
2023-11-03,Combined Risk Parity,GS,0.01485187224505111
2023-12-05,Combined Risk Parity,GS,0.014086347334539331
2021-01-04,Combined Risk Parity,INTC,0.01501165987504871
2021-02-03,Combined Risk Parity,INTC,0.015367566253872374
2021-03-05,Combined Risk Parity,INTC,0.014906906438188953
2021-04-06,Combined Risk Parity,INTC,0.014073174069281639
2021-05-05,Combined Risk Parity,INTC,0.014351333399785454
2021-06-04,Combined Risk Parity,INTC,0.014694978249703426
2021-07-06,Combined Risk Parity,INTC,0.014710196527749093
2021-08-04,Combined Risk Parity,INTC,0.014965475119444358
2021-09-02,Combined Risk Parity,INTC,0.015109779490598312
2021-10-04,Combined Risk Parity,INTC,0.015893548339122685
2021-11-02,Combined Risk Parity,INTC,0.01615366162196231
2021-12-02,Combined Risk Parity,INTC,0.016613154397050262
2022-01-03,Combined Risk Parity,INTC,0.015472563749813305
2022-02-02,Combined Risk Parity,INTC,0.01655369695353415
2022-03-04,Combined Risk Parity,INTC,0.015096630067475475
2022-04-04,Combined Risk Parity,INTC,0.014270703820490982
2022-05-04,Combined Risk Parity,INTC,0.013170613541161788
2022-06-03,Combined Risk Parity,INTC,0.013233998592625229
2022-07-06,Combined Risk Parity,INTC,0.014022453312751749
2022-08-04,Combined Risk Parity,INTC,0.013975195066881387
2022-09-02,Combined Risk Parity,INTC,0.013391726681232712
2022-10-04,Combined Risk Parity,INTC,0.013414910041358004
2022-11-02,Combined Risk Parity,INTC,0.012707291550212465
2022-12-02,Combined Risk Parity,INTC,0.011917199925103024
2023-01-04,Combined Risk Parity,INTC,0.012080872600995359
2023-02-03,Combined Risk Parity,INTC,0.011802280861145147
2023-03-07,Combined Risk Parity,INTC,0.011521521835357247
2023-04-05,Combined Risk Parity,INTC,0.012014259511690618
2023-05-05,Combined Risk Parity,INTC,0.012329327412681152
2023-06-06,Combined Risk Parity,INTC,0.012182039988187196
2023-07-07,Combined Risk Parity,INTC,0.012109924430324133
2023-08-07,Combined Risk Parity,INTC,0.012305668636490534
2023-09-06,Combined Risk Parity,INTC,0.011831874162521879
2023-10-05,Combined Risk Parity,INTC,0.012464448618649454
2023-11-03,Combined Risk Parity,INTC,0.013841076142757754
2023-12-05,Combined Risk Parity,INTC,0.014119393713884328
2021-01-04,Combined Risk Parity,KO,0.019922608938446926
2021-02-03,Combined Risk Parity,KO,0.021061885338554062
2021-03-05,Combined Risk Parity,KO,0.021159370566346307
2021-04-06,Combined Risk Parity,KO,0.021506166275152526
2021-05-05,Combined Risk Parity,KO,0.021987945939344354
2021-06-04,Combined Risk Parity,KO,0.02275272032518579
2021-07-06,Combined Risk Parity,KO,0.022513274218469086
2021-08-04,Combined Risk Parity,KO,0.022730045384932868
2021-09-02,Combined Risk Parity,KO,0.02270327009936131
2021-10-04,Combined Risk Parity,KO,0.022262578644941654
2021-11-02,Combined Risk Parity,KO,0.02459731933087538
2021-12-02,Combined Risk Parity,KO,0.02263752501682982
2022-01-03,Combined Risk Parity,KO,0.022564642299644326
2022-02-02,Combined Risk Parity,KO,0.023856837018757404
2022-03-04,Combined Risk Parity,KO,0.026132520074931522
2022-04-04,Combined Risk Parity,KO,0.02514296614510632
2022-05-04,Combined Risk Parity,KO,0.02645884539690998
2022-06-03,Combined Risk Parity,KO,0.02252828001790766
2022-07-06,Combined Risk Parity,KO,0.025002220650257548
2022-08-04,Combined Risk Parity,KO,0.02567889942775151
2022-09-02,Combined Risk Parity,KO,0.02560621160047549
2022-10-04,Combined Risk Parity,KO,0.026626605201269218
2022-11-02,Combined Risk Parity,KO,0.026303063599331978
2022-12-02,Combined Risk Parity,KO,0.025824357399306472
2023-01-04,Combined Risk Parity,KO,0.025750718158643982
2023-02-03,Combined Risk Parity,KO,0.02597816202499301
2023-03-07,Combined Risk Parity,KO,0.026772365914253058
2023-04-05,Combined Risk Parity,KO,0.028216722026250318
2023-05-05,Combined Risk Parity,KO,0.029147808120920434
2023-06-06,Combined Risk Parity,KO,0.028961144492845155
2023-07-07,Combined Risk Parity,KO,0.02976296570236208
2023-08-07,Combined Risk Parity,KO,0.030024555920403397
2023-09-06,Combined Risk Parity,KO,0.031080235706710587
2023-10-05,Combined Risk Parity,KO,0.03098243223478763
2023-11-03,Combined Risk Parity,KO,0.028962113114211662
2023-12-05,Combined Risk Parity,KO,0.030700122049927035
2021-01-04,Combined Risk Parity,LTC-USD,0.010433274385483561
2021-02-03,Combined Risk Parity,LTC-USD,0.008993599257198913
2021-03-05,Combined Risk Parity,LTC-USD,0.008355700085723807
2021-04-06,Combined Risk Parity,LTC-USD,0.008291529742660559
2021-05-05,Combined Risk Parity,LTC-USD,0.007941327124459843
2021-06-04,Combined Risk Parity,LTC-USD,0.005701174868232306
2021-07-06,Combined Risk Parity,LTC-USD,0.005670708952079489
2021-08-04,Combined Risk Parity,LTC-USD,0.0056269883856591395
2021-09-02,Combined Risk Parity,LTC-USD,0.005508485430132702
2021-10-04,Combined Risk Parity,LTC-USD,0.005099907521312247
2021-11-02,Combined Risk Parity,LTC-USD,0.004992332863506671
2021-12-02,Combined Risk Parity,LTC-USD,0.0049494310911305985
2022-01-03,Combined Risk Parity,LTC-USD,0.0051121307021369565
2022-02-02,Combined Risk Parity,LTC-USD,0.004924227964662322
2022-03-04,Combined Risk Parity,LTC-USD,0.0051735341930000695
2022-04-04,Combined Risk Parity,LTC-USD,0.005383142288688267
2022-05-04,Combined Risk Parity,LTC-USD,0.005842278412871818
2022-06-03,Combined Risk Parity,LTC-USD,0.005613657716902515
2022-07-06,Combined Risk Parity,LTC-USD,0.0061332090347878815
2022-08-04,Combined Risk Parity,LTC-USD,0.00618518463118477
2022-09-02,Combined Risk Parity,LTC-USD,0.006314701872110021
2022-10-04,Combined Risk Parity,LTC-USD,0.007390679407240885
2022-11-02,Combined Risk Parity,LTC-USD,0.008371018145703376
2022-12-02,Combined Risk Parity,LTC-USD,0.007327503898507674
2023-01-04,Combined Risk Parity,LTC-USD,0.0075504496510386526
2023-02-03,Combined Risk Parity,LTC-USD,0.007558690425948235
2023-03-07,Combined Risk Parity,LTC-USD,0.007720053872961672
2023-04-05,Combined Risk Parity,LTC-USD,0.008113152435176716
2023-05-05,Combined Risk Parity,LTC-USD,0.008306571680723128
2023-06-06,Combined Risk Parity,LTC-USD,0.00842174606727279
2023-07-07,Combined Risk Parity,LTC-USD,0.00746547610201199
2023-08-07,Combined Risk Parity,LTC-USD,0.007304968790529748
2023-09-06,Combined Risk Parity,LTC-USD,0.007029176747935549
2023-10-05,Combined Risk Parity,LTC-USD,0.007427766869261502
2023-11-03,Combined Risk Parity,LTC-USD,0.008151233730637397
2023-12-05,Combined Risk Parity,LTC-USD,0.00825796710545566
2021-01-04,Combined Risk Parity,MMM,0.019635647992072618
2021-02-03,Combined Risk Parity,MMM,0.023077929417494127
2021-03-05,Combined Risk Parity,MMM,0.02382601281546838
2021-04-06,Combined Risk Parity,MMM,0.024842249823710714
2021-05-05,Combined Risk Parity,MMM,0.025510094973649037
2021-06-04,Combined Risk Parity,MMM,0.02501495131668746
2021-07-06,Combined Risk Parity,MMM,0.0241520257393207
2021-08-04,Combined Risk Parity,MMM,0.0237188546015049
2021-09-02,Combined Risk Parity,MMM,0.023808410185722103
2021-10-04,Combined Risk Parity,MMM,0.021578401692613162
2021-11-02,Combined Risk Parity,MMM,0.02120680501818202
2021-12-02,Combined Risk Parity,MMM,0.021303721171164525
2022-01-03,Combined Risk Parity,MMM,0.021318691803770114
2022-02-02,Combined Risk Parity,MMM,0.022799792032078905
2022-03-04,Combined Risk Parity,MMM,0.01944899612108349
2022-04-04,Combined Risk Parity,MMM,0.018873283279301042
2022-05-04,Combined Risk Parity,MMM,0.01978262622540609
2022-06-03,Combined Risk Parity,MMM,0.020804511819833626
2022-07-06,Combined Risk Parity,MMM,0.02257159502873106
2022-08-04,Combined Risk Parity,MMM,0.022753147626162082
2022-09-02,Combined Risk Parity,MMM,0.019331446832770334
2022-10-04,Combined Risk Parity,MMM,0.0197126791155431
2022-11-02,Combined Risk Parity,MMM,0.018576926176553803
2022-12-02,Combined Risk Parity,MMM,0.018709893390583467
2023-01-04,Combined Risk Parity,MMM,0.018731781049642075
2023-02-03,Combined Risk Parity,MMM,0.01735191970928476
2023-03-07,Combined Risk Parity,MMM,0.017024651027004026
2023-04-05,Combined Risk Parity,MMM,0.017143565877722543
2023-05-05,Combined Risk Parity,MMM,0.016841059578959858
2023-06-06,Combined Risk Parity,MMM,0.014796279506519908
2023-07-07,Combined Risk Parity,MMM,0.01463849244175462
2023-08-07,Combined Risk Parity,MMM,0.014109855471920504
2023-09-06,Combined Risk Parity,MMM,0.014456567284613128
2023-10-05,Combined Risk Parity,MMM,0.01447440504306488
2023-11-03,Combined Risk Parity,MMM,0.014025096265399403
2023-12-05,Combined Risk Parity,MMM,0.013847942008445363
2021-01-04,Combined Risk Parity,MRK,0.025262925031043427
2021-02-03,Combined Risk Parity,MRK,0.02485976061581211
2021-03-05,Combined Risk Parity,MRK,0.026218286426997976
2021-04-06,Combined Risk Parity,MRK,0.02633115265675983
2021-05-05,Combined Risk Parity,MRK,0.026836952772428667
2021-06-04,Combined Risk Parity,MRK,0.02807088636622033
2021-07-06,Combined Risk Parity,MRK,0.028471096255288434
2021-08-04,Combined Risk Parity,MRK,0.02895890426758087
2021-09-02,Combined Risk Parity,MRK,0.02926577149418742
2021-10-04,Combined Risk Parity,MRK,0.02554187002132961
2021-11-02,Combined Risk Parity,MRK,0.02414222877636518
2021-12-02,Combined Risk Parity,MRK,0.024575563127207902
2022-01-03,Combined Risk Parity,MRK,0.0274272605479892
2022-02-02,Combined Risk Parity,MRK,0.03147604641726573
2022-03-04,Combined Risk Parity,MRK,0.030255927810705817
2022-04-04,Combined Risk Parity,MRK,0.03054807509411518
2022-05-04,Combined Risk Parity,MRK,0.03112327942564237
2022-06-03,Combined Risk Parity,MRK,0.03552434354527352
2022-07-06,Combined Risk Parity,MRK,0.0326093569488422
2022-08-04,Combined Risk Parity,MRK,0.034887280628013044
2022-09-02,Combined Risk Parity,MRK,0.034934490386167506
2022-10-04,Combined Risk Parity,MRK,0.03654757184400327
2022-11-02,Combined Risk Parity,MRK,0.035909254795070455
2022-12-02,Combined Risk Parity,MRK,0.043287453636468305
2023-01-04,Combined Risk Parity,MRK,0.04164371657485529
2023-02-03,Combined Risk Parity,MRK,0.04124457605568515
2023-03-07,Combined Risk Parity,MRK,0.03973776834262819
2023-04-05,Combined Risk Parity,MRK,0.040090062555226076
2023-05-05,Combined Risk Parity,MRK,0.03905445766442168
2023-06-06,Combined Risk Parity,MRK,0.04084211731628587
2023-07-07,Combined Risk Parity,MRK,0.04090105255008151
2023-08-07,Combined Risk Parity,MRK,0.04298037507423379
2023-09-06,Combined Risk Parity,MRK,0.0376922791647169
2023-10-05,Combined Risk Parity,MRK,0.03683895849946988
2023-11-03,Combined Risk Parity,MRK,0.039585427791136614
2023-12-05,Combined Risk Parity,MRK,0.04116620029914083
2021-01-04,Combined Risk Parity,MS,0.012010670127313878
2021-02-03,Combined Risk Parity,MS,0.01180766335445306
2021-03-05,Combined Risk Parity,MS,0.01205838150286672
2021-04-06,Combined Risk Parity,MS,0.012938423985805603
2021-05-05,Combined Risk Parity,MS,0.013213006616805915
2021-06-04,Combined Risk Parity,MS,0.013190075835644034
2021-07-06,Combined Risk Parity,MS,0.012933675393904775
2021-08-04,Combined Risk Parity,MS,0.0126310487662829
2021-09-02,Combined Risk Parity,MS,0.012630109150743517
2021-10-04,Combined Risk Parity,MS,0.012676251236891357
2021-11-02,Combined Risk Parity,MS,0.012908394362764107
2021-12-02,Combined Risk Parity,MS,0.013215743483814182
2022-01-03,Combined Risk Parity,MS,0.012833241852338133
2022-02-02,Combined Risk Parity,MS,0.01391027923510665
2022-03-04,Combined Risk Parity,MS,0.013414810759612246
2022-04-04,Combined Risk Parity,MS,0.012501133427384903
2022-05-04,Combined Risk Parity,MS,0.01250822614506244
2022-06-03,Combined Risk Parity,MS,0.012519951611658352
2022-07-06,Combined Risk Parity,MS,0.013219770359782473
2022-08-04,Combined Risk Parity,MS,0.012763586615700758
2022-09-02,Combined Risk Parity,MS,0.012921047087325372
2022-10-04,Combined Risk Parity,MS,0.014301686515838938
2022-11-02,Combined Risk Parity,MS,0.01371517333246761
2022-12-02,Combined Risk Parity,MS,0.01406060332856429
2023-01-04,Combined Risk Parity,MS,0.014078796583112979
2023-02-03,Combined Risk Parity,MS,0.01462900615301546
2023-03-07,Combined Risk Parity,MS,0.015047873179060235
2023-04-05,Combined Risk Parity,MS,0.01443388629118065
2023-05-05,Combined Risk Parity,MS,0.014650528507454866
2023-06-06,Combined Risk Parity,MS,0.0144112018669933
2023-07-07,Combined Risk Parity,MS,0.01419934873515361
2023-08-07,Combined Risk Parity,MS,0.014189966911011062
2023-09-06,Combined Risk Parity,MS,0.014639722699268321
2023-10-05,Combined Risk Parity,MS,0.014167570022508486
2023-11-03,Combined Risk Parity,MS,0.013588572589192603
2023-12-05,Combined Risk Parity,MS,0.012665867826513676
2021-01-04,Combined Risk Parity,NEE,0.018480347152830326
2021-02-03,Combined Risk Parity,NEE,0.016715517389060748
2021-03-05,Combined Risk Parity,NEE,0.017036207027908902
2021-04-06,Combined Risk Parity,NEE,0.01731442581927179
2021-05-05,Combined Risk Parity,NEE,0.01765189000856572
2021-06-04,Combined Risk Parity,NEE,0.018460646303527353
2021-07-06,Combined Risk Parity,NEE,0.018987071475137052
2021-08-04,Combined Risk Parity,NEE,0.019882587857057966
2021-09-02,Combined Risk Parity,NEE,0.02041095386389377
2021-10-04,Combined Risk Parity,NEE,0.020721429121997925
2021-11-02,Combined Risk Parity,NEE,0.02000580709923132
2021-12-02,Combined Risk Parity,NEE,0.02102703190233736
2022-01-03,Combined Risk Parity,NEE,0.021123433317823088
2022-02-02,Combined Risk Parity,NEE,0.01882738138405058
2022-03-04,Combined Risk Parity,NEE,0.019244191302955866
2022-04-04,Combined Risk Parity,NEE,0.021574086283157948
2022-05-04,Combined Risk Parity,NEE,0.02071140067358267
2022-06-03,Combined Risk Parity,NEE,0.019213061022542322
2022-07-06,Combined Risk Parity,NEE,0.01783097929651101
2022-08-04,Combined Risk Parity,NEE,0.01814832850212763
2022-09-02,Combined Risk Parity,NEE,0.018919938969091474
2022-10-04,Combined Risk Parity,NEE,0.019028809506642756
2022-11-02,Combined Risk Parity,NEE,0.01784323290813004
2022-12-02,Combined Risk Parity,NEE,0.017901538054823054
2023-01-04,Combined Risk Parity,NEE,0.017974058497079098
2023-02-03,Combined Risk Parity,NEE,0.019400321850666393
2023-03-07,Combined Risk Parity,NEE,0.01852134298972927
2023-04-05,Combined Risk Parity,NEE,0.019412821937624964
2023-05-05,Combined Risk Parity,NEE,0.018621505703079275
2023-06-06,Combined Risk Parity,NEE,0.019127315141632385
2023-07-07,Combined Risk Parity,NEE,0.018560051332477224
2023-08-07,Combined Risk Parity,NEE,0.01834910472000658
2023-09-06,Combined Risk Parity,NEE,0.019343630628385768
2023-10-05,Combined Risk Parity,NEE,0.017782412208498688
2023-11-03,Combined Risk Parity,NEE,0.016263530968530084
2023-12-05,Combined Risk Parity,NEE,0.015554559645663562
2021-01-04,Combined Risk Parity,NEM,0.032022325905379095
2021-02-03,Combined Risk Parity,NEM,0.0299089770477274
2021-03-05,Combined Risk Parity,NEM,0.029565060520487237
2021-04-06,Combined Risk Parity,NEM,0.02752205131509683
2021-05-05,Combined Risk Parity,NEM,0.025755350688244086
2021-06-04,Combined Risk Parity,NEM,0.025889958203815622
2021-07-06,Combined Risk Parity,NEM,0.024513164274269323
2021-08-04,Combined Risk Parity,NEM,0.023762332311583374
2021-09-02,Combined Risk Parity,NEM,0.022199753432487233
2021-10-04,Combined Risk Parity,NEM,0.02363055779625753
2021-11-02,Combined Risk Parity,NEM,0.02535412525678832
2021-12-02,Combined Risk Parity,NEM,0.027597220042541188
2022-01-03,Combined Risk Parity,NEM,0.02961572623812491
2022-02-02,Combined Risk Parity,NEM,0.03066078242001412
2022-03-04,Combined Risk Parity,NEM,0.03942256491509168
2022-04-04,Combined Risk Parity,NEM,0.0432496512915299
2022-05-04,Combined Risk Parity,NEM,0.03657413606572719
2022-06-03,Combined Risk Parity,NEM,0.030389022545099776
2022-07-06,Combined Risk Parity,NEM,0.0316816490342109
2022-08-04,Combined Risk Parity,NEM,0.032267213504105705
2022-09-02,Combined Risk Parity,NEM,0.028886907654166315
2022-10-04,Combined Risk Parity,NEM,0.025367401611466264
2022-11-02,Combined Risk Parity,NEM,0.025059919741308886
2022-12-02,Combined Risk Parity,NEM,0.019438733910412617
2023-01-04,Combined Risk Parity,NEM,0.019396033875455024
2023-02-03,Combined Risk Parity,NEM,0.01852220108960072
2023-03-07,Combined Risk Parity,NEM,0.01807713591697115
2023-04-05,Combined Risk Parity,NEM,0.02062376557240904
2023-05-05,Combined Risk Parity,NEM,0.021122950056787042
2023-06-06,Combined Risk Parity,NEM,0.02092127616228675
2023-07-07,Combined Risk Parity,NEM,0.019567073964343856
2023-08-07,Combined Risk Parity,NEM,0.018839527505286495
2023-09-06,Combined Risk Parity,NEM,0.019415473609275435
2023-10-05,Combined Risk Parity,NEM,0.019206930300131462
2023-11-03,Combined Risk Parity,NEM,0.020007057686727444
2023-12-05,Combined Risk Parity,NEM,0.017839454772177105
2021-01-04,Combined Risk Parity,NKE,0.01967386082773556
2021-02-03,Combined Risk Parity,NKE,0.019238527561656962
2021-03-05,Combined Risk Parity,NKE,0.01937040254599018
2021-04-06,Combined Risk Parity,NKE,0.018838230942868593
2021-05-05,Combined Risk Parity,NKE,0.018751164538769374
2021-06-04,Combined Risk Parity,NKE,0.01829048360083388
2021-07-06,Combined Risk Parity,NKE,0.018554106208855527
2021-08-04,Combined Risk Parity,NKE,0.018684767993465943
2021-09-02,Combined Risk Parity,NKE,0.018677489473145296
2021-10-04,Combined Risk Parity,NKE,0.018623955573867246
2021-11-02,Combined Risk Parity,NKE,0.01932045324440665
2021-12-02,Combined Risk Parity,NKE,0.01978606795839194
2022-01-03,Combined Risk Parity,NKE,0.019280718754364583
2022-02-02,Combined Risk Parity,NKE,0.01890356503030116
2022-03-04,Combined Risk Parity,NKE,0.018095593089777387
2022-04-04,Combined Risk Parity,NKE,0.015113871853781734
2022-05-04,Combined Risk Parity,NKE,0.014041659664762767
2022-06-03,Combined Risk Parity,NKE,0.012980534709872097
2022-07-06,Combined Risk Parity,NKE,0.013002849226267306
2022-08-04,Combined Risk Parity,NKE,0.012118114089205207
2022-09-02,Combined Risk Parity,NKE,0.012153989635473653
2022-10-04,Combined Risk Parity,NKE,0.0117055617813386
2022-11-02,Combined Risk Parity,NKE,0.012169610944571195
2022-12-02,Combined Risk Parity,NKE,0.011781600443937019
2023-01-04,Combined Risk Parity,NKE,0.01121731179022189
2023-02-03,Combined Risk Parity,NKE,0.011484611996439272
2023-03-07,Combined Risk Parity,NKE,0.011589076927387842
2023-04-05,Combined Risk Parity,NKE,0.011768726782774673
2023-05-05,Combined Risk Parity,NKE,0.012053231882349543
2023-06-06,Combined Risk Parity,NKE,0.011806563206997849
2023-07-07,Combined Risk Parity,NKE,0.012381942370309602
2023-08-07,Combined Risk Parity,NKE,0.012836546098432655
2023-09-06,Combined Risk Parity,NKE,0.013181267715888548
2023-10-05,Combined Risk Parity,NKE,0.013799924243080063
2023-11-03,Combined Risk Parity,NKE,0.0135611210045114
2023-12-05,Combined Risk Parity,NKE,0.013593469953636481
2021-01-04,Combined Risk Parity,NUE,0.013633603467266988
2021-02-03,Combined Risk Parity,NUE,0.013685837616644122
2021-03-05,Combined Risk Parity,NUE,0.013681890916163276
2021-04-06,Combined Risk Parity,NUE,0.013433302128935575
2021-05-05,Combined Risk Parity,NUE,0.013363096158787493
2021-06-04,Combined Risk Parity,NUE,0.012841000037360077
2021-07-06,Combined Risk Parity,NUE,0.012633136863601045
2021-08-04,Combined Risk Parity,NUE,0.012019390776348676
2021-09-02,Combined Risk Parity,NUE,0.011919139834529599
2021-10-04,Combined Risk Parity,NUE,0.0117905199882922
2021-11-02,Combined Risk Parity,NUE,0.011855360076173946
2021-12-02,Combined Risk Parity,NUE,0.012080137301691787
2022-01-03,Combined Risk Parity,NUE,0.013503913627000074
2022-02-02,Combined Risk Parity,NUE,0.011989347968367967
2022-03-04,Combined Risk Parity,NUE,0.011009327227653751
2022-04-04,Combined Risk Parity,NUE,0.011288754169821917
2022-05-04,Combined Risk Parity,NUE,0.01187968340623214
2022-06-03,Combined Risk Parity,NUE,0.01096543083899103
2022-07-06,Combined Risk Parity,NUE,0.011294582771853169
2022-08-04,Combined Risk Parity,NUE,0.010940923536420904
2022-09-02,Combined Risk Parity,NUE,0.011105159283839301
2022-10-04,Combined Risk Parity,NUE,0.01209931704934977
2022-11-02,Combined Risk Parity,NUE,0.01225456938899
2022-12-02,Combined Risk Parity,NUE,0.012587201257990115
2023-01-04,Combined Risk Parity,NUE,0.012286989374868681
2023-02-03,Combined Risk Parity,NUE,0.011795087614071473
2023-03-07,Combined Risk Parity,NUE,0.012161021463033541
2023-04-05,Combined Risk Parity,NUE,0.011770421919704373
2023-05-05,Combined Risk Parity,NUE,0.011917703728452517
2023-06-06,Combined Risk Parity,NUE,0.01150310969114581
2023-07-07,Combined Risk Parity,NUE,0.011482303327920433
2023-08-07,Combined Risk Parity,NUE,0.011922346415188793
2023-09-06,Combined Risk Parity,NUE,0.012287272848521229
2023-10-05,Combined Risk Parity,NUE,0.012238954227104719
2023-11-03,Combined Risk Parity,NUE,0.012257051787089171
2023-12-05,Combined Risk Parity,NUE,0.01254150018325632
2021-01-04,Combined Risk Parity,NVDA,0.013597936891493528
2021-02-03,Combined Risk Parity,NVDA,0.0145726233848763
2021-03-05,Combined Risk Parity,NVDA,0.0139068087083054
2021-04-06,Combined Risk Parity,NVDA,0.013473681531222054
2021-05-05,Combined Risk Parity,NVDA,0.013073418476344464
2021-06-04,Combined Risk Parity,NVDA,0.0128793963645444
2021-07-06,Combined Risk Parity,NVDA,0.013469352451779722
2021-08-04,Combined Risk Parity,NVDA,0.013644525158640432
2021-09-02,Combined Risk Parity,NVDA,0.013219835538397985
2021-10-04,Combined Risk Parity,NVDA,0.01316968561902944
2021-11-02,Combined Risk Parity,NVDA,0.013013899997670752
2021-12-02,Combined Risk Parity,NVDA,0.012513334920645467
2022-01-03,Combined Risk Parity,NVDA,0.011380008941936281
2022-02-02,Combined Risk Parity,NVDA,0.010318334404279157
2022-03-04,Combined Risk Parity,NVDA,0.009055052133096658
2022-04-04,Combined Risk Parity,NVDA,0.008472295959888477
2022-05-04,Combined Risk Parity,NVDA,0.00797237211217288
2022-06-03,Combined Risk Parity,NVDA,0.007334431329889433
2022-07-06,Combined Risk Parity,NVDA,0.007751997842016691
2022-08-04,Combined Risk Parity,NVDA,0.007662211463044688
2022-09-02,Combined Risk Parity,NVDA,0.0074346994060522755
2022-10-04,Combined Risk Parity,NVDA,0.008333493941240295
2022-11-02,Combined Risk Parity,NVDA,0.008328894560742007
2022-12-02,Combined Risk Parity,NVDA,0.007755453482595051
2023-01-04,Combined Risk Parity,NVDA,0.00776683804369515
2023-02-03,Combined Risk Parity,NVDA,0.007669713410075113
2023-03-07,Combined Risk Parity,NVDA,0.00785740585096354
2023-04-05,Combined Risk Parity,NVDA,0.008344651372431943
2023-05-05,Combined Risk Parity,NVDA,0.008691291746264056
2023-06-06,Combined Risk Parity,NVDA,0.009439204807778765
2023-07-07,Combined Risk Parity,NVDA,0.009942928120458511
2023-08-07,Combined Risk Parity,NVDA,0.010005351903483598
2023-09-06,Combined Risk Parity,NVDA,0.010363476902724133
2023-10-05,Combined Risk Parity,NVDA,0.010778506897668629
2023-11-03,Combined Risk Parity,NVDA,0.010917268758440912
2023-12-05,Combined Risk Parity,NVDA,0.011619955462659447
2021-01-04,Combined Risk Parity,O,0.014436543850114083
2021-02-03,Combined Risk Parity,O,0.015351352922869592
2021-03-05,Combined Risk Parity,O,0.015918250364835674
